🏸	ራኬት, ሻትልኮክ, በርዲ, ባድሚንተን, ጸወታ
🥊	ቦክሲንግ, ናይ ቦክሲንግ ጓንቲ, ጓንቲ
🥋	ማርሻል, ስነ ጥበብ, ተመሳሳሊ, ቴኳንዶ, ናይ ማርሻል ኣርት ዩኒፎርም, ካራተ, ጁዶ
🥅	ሸቶ, ሸቶ መርበብ, ዝተጻረየ
⛳️	ስፖርት, ባንዴራ, ባንዴራ ኣብ ጉድጓድ, ጉድጓድ, ጎልፍ
⛸️	ስኬት, ስኬት ምግባር, በረድ, በረድ ስኬት
🎣	መዘናግዒ, ምግፋፍ ዓሳ, ስፖርት, ዓሳ, ዓንዲ, ዓንዲ ምግፋፍ ዓሳ
🤿	ማስክ, ምጥላቕ, ስኖርኪሊንግ ምግባር, ስኩባ, ናይ ምጥላቕ ማስክ
🎽	ምጉያይ, ሳሽ, ናይ ጉያ ማልያ, ኣትሌቲክስ, ከናቲራ
🎿	ስኪ, ስኪስ, ስፖርት, በረድ
🛷	ሉጅ, ስሊግ, ስልዝ, በረድ, ቶቦጋን ዝበሃል ትካል
🥌	ምጥምዛዝ, ቁርጽራጽ እምኒ, እምኒ, ከውሒ, ጸወታ
🎯	ሂት, መዘናግዒ, ቀጥታዊ, ብዕራይ, ዒላማ, ዓይኒ ብዕራይ, ዳርት, ጸወታ
🪀	መጻወቲ, ምልውዋጥ, ዮ-ዮ
🪁	ምልዓል, ካይት, ዕንቅርቢት, ጽንጽያ
🔫	መሳርሒ, ማይ, ሪቮልቨር, ሽጉጥ, ሽጉጥ ኢድ, ናይ ማይ ሽጉጥ, ኣጽዋር
🎱	8, 8ኩዕሶ, መሐመሲ, ሸሞንተ, ቢልያርዶ, ኩዕሶ, ጸወታ, ፑል 8 ኩዕሶ
🔮	መሳርሒ, መጻኢ, ማጂክ, ኩዕሶ, ክሪስታል, ክሪስታል ኩዕሶ, ዕድል, ጽንጽዋይ, ጽውጽዋይ, ፍንጣጣ
🪄	ማጂክ, ስሒር ዝገብር, በትሪ, ናይ ስሕበት በትሪ, ዋዛ, ጠንቋሊት
🎮️	መዘናግዒ, ቪዲዮ, ቪድዮ ጸወታ, ተቖጻጻሪ, ጸወታ
🕹️	ቪድዮ, ጆይስቲክ, ጸወታ
🎰	ማሽን, ስሎት, ስሎት ማሽን, ቁማር ምጽዋት, ካዚኖ, ጸወታ
🎲	መዘናግዒ, ሞት, ናይ ጌም መጻወቲ, ዳስ, ጸወታ
🧩	ሕንቅልሕንቅሊተይ, ምትእስሳር, ቁራጽ, ቁራጽ ሕንቅልሕንቅሊተይ, ጂግሳው, ፍንጪ
🧸	መጻወቲ, መጻወቲ ንብረት, ቴዲ, ቴዲ ድቢ, ዝተመልአ, ድቢ, ፕላሽ
🪅	ማዮ, ምጽንባል, ሲንኮ, በዓላዊ, ካራሜላ, ውድብ, ደ, ጽምብል, ፒናታ, ፒናዳ, ፒኛታ
🪩	መስትያት, መስትያት ኩዕሶ, ሳዕስዒት, ብልጭታ, ኩዕሶ, ዲስኮ, ጓይላ
🪆	ማትሪዮሽካ, ምድቃስ, ሩስያ, ሰፈር ዝገብሩ ኣሻንጉሊት, ባቡሽካ, ኣሻንጉሊት
♠️	ሱፍ, ስፓድ, ስፓድ ኮስትሞ, ካርድ, ጸወታ
♥️	ልቢ, ልብታት, ሱፍ, ስምዒት, ናይ ልቢ ኮስትሞ, ካርድ, ጸወታ
♦️	ሱፍ, ናይ ኣልማዝ ኮስትሞ, ኣልማዝ, ካርድ, ጸወታ
♣️	ሱፍ, ካርድ, ክለባት, ክለብ, ክለብ ኮስትሞ, ጸወታ
♟️	ምትላል, ቸስ, ቸስ ወታደር, ዝውዕል, ፓውን
🃏	ካርድ, ዋዛ, ዋይልድካርድ, ጆኬር, ጸወታ
🀄️	ማህጆንግ, ማህጆንግ ቀይሕ ገበል, ቀይሕ, ገበል, ጸወታ
🎴	ምፅዋት, ካርድ, ካርድታት, ዕምባባ, ዕምባባ መጻወቲ ካርድታት, ጃፓናዊ, ጸወታ
🎭️	መዘናግዒ, ማስክ, ምፍጻም, ስነ ጥበብ, ስነ-ጥበብ ምርኢት, ተዋሳኢት, ተዋሳኣይ, ቴስፒያ, ትያትር
🖼️	ስነ ጥበብ, ስእሊ, ቤተ መዘክር, ኣብ ፍሬም ዝተቐመጠ ስእሊ, ፍሬም, ፍሬም ዝገበረ
🎨	ሕብራዊ, መዘናግዒ, ስነ ጥበባዊ, ስነ ጥበብ, ስነጥበባዊ ፓለቲካ, ስእሊ, ቀባኢ, ቤተ መዘክር, ፈጠራዊ, ፓለቲካ
🧵	ሕብረ ቃላት, መርፍእ, ስፌት, ስፖል, ክሪ, ፈትሊ
🪡	መርፍእ, መርፍእ ስፌት, ስፌት, ክሪ, ጥልፊ
🧶	ስፌት, ኩዕሶ, ክሮሸት, ፈትሊ, ፈትሊታት
🪢	ምጥዋይ, ክራቫታ, ዕንክሊል, ዝተሓላለኸ, ዝተአሰረ, ገመድ, ፈትሊ
👓️	መስታወታት, መነጽር ዓይኒ, ናይ ዓይኒ መነጽር, ክዳውንቲ, ዓይኒ
🕶️	መነጽር, መነጽር ጸሓይ, ናይ ዓይኒ መነጽር, ዓይኒ, ጸልማት
🥽	መነጽር መነጽር, ምሕንባስ, ምክልኻል, ምውህሃድ ምግባር, ምጥላቕ, ስኩባ, ዓይኒ
🥼	ሓኪም, ሳይንቲስት, ቤተ ፈተነ, ናይ ላብራቶሪ ካቦት, ካቦት, ክዳውንቲ, ዶክተር, ጃኬት, ፃዕዳ, ፈተነ
🦺	ህጹጽ እዋን, ቬስት, ናይ ድሕነት ቬስት, ድሕነት
👔	ማልያ, ተቖጺሩ ዝሰርሕ, ከረባታ, ክራቫታ, ክዳውንቲ, ዕቱብ
👕	ማልያ, ሰማያዊ, ቀዳመ-ሰንበት, ተኸዲኑ, ቲሸርት, ንቡር, ክዳውንቲ, ኮላር, ዕዳጋ
👖	ሰማያዊ, ሱሩዕ ሱሩዕ, ቀዳመ-ሰንበት, ተኸዲኑ, ንቡር, ካምቻ, ክዳውንቲ, ዕዳጋ, ዲኒም, ጂንስ
🧣	ሓፍ, መሃረብ, ስካርፍ, ክሳድ, ዝሑል, ጽንጽዋይ
🧤	ኢድ, ጓንቲ, ጓንትታት
🧥	ሓፍ, ብርር, ካቦት, ኮት, ዝሑል, ጃኬት, ጽንጽዋይ
🧦	ስቶኪንግ ምግባር, ካልሲ, ካልስታት
👗	ምዕዳግ, ቀምሽ, ተኸዲኑ, ኣከዳድና, ክዳውንቲ, ፋንሳዊ
👘	ምቹእ ዝኾነ, ኪሚኖ, ኪሞኖ, ክዳውንቲ
🥻	ሳሪ, ኣከዳድና, ክዳውንቲ
🩱	ሓደ ቁራጽ, ሓደ ቁራጽ ናይ መሐንበሲ ክዳን, ምሕጻብ, ናይ መሐንበሲ ክዳን, ኮስትሞ
🩲	ሓደ ቁራጽ, ሓጺር ጽሑፍ, ምሕጻብ, ናይ መሐንበሲ ክዳን, ናይ ውሽጢ ክዳን, ኮስትሞ, ፕታንቲ
🩳	ሓጺር ስረ, ምሕጻብ, ናይ መሐንበሲ ክዳን, ናይ ውሽጢ ክዳን, ካምቻ, ኮስትሞ
👙	ምሕማስ, ምሕጻብ, ቢኪኒ, ክዳውንቲ, ኮስትሞ, ገማግም ባሕሪ, ፑል
👚	ማልያ, ሰበይቲ, ብሉዝ, ተኸዲኑ, ኣከዳድና, እመቤት, ክዳውንቲ, ክዳውንቲ ጓል ኣንስተይቲ, ኮላር, ዕዳጋ, ጓል ኣንስተይቲ
🪭	ሓፋር, ምዕጻፍ, ምዝሓል, ምፍልላይ, ሳዕስዒት, ኢድ, ክላክ, ውዑይ, ዝሑል, ዝዕጸፍ ናይ ኢድ ፋን, ደጋፊ, ጣቕዒት, ፍሉተር
👛	ምዕዳግ, ሳንቲም, ቦርሳ, ቦርሳ ኢድ, ኣከዳድና, ክዳውንቲ, ፋንሳዊ
👜	ምዕዳግ, ቦርሳ, ቦርሳ ኢድ, ኣከዳድና, እመቤት, ክዳውንቲ
👝	ቦርሳ, ቦርሳ ኢድ, ኣከዳድና, ክላች, ክላች ቦርሳ, ክዳውንቲ
🛍️	ሆቴል, ምዕዳግ, ቦርሳ, ቦርሳታት, ናይ ዕዳጋ ቦርሳታት
🎒	ሳችል, ቤት ትምህርቲ, ቦርሳ, ቦርሳ መጽሓፍ, ቦርሳ ድሕሪት, ቦርሳ ድሕሪት ምውሳድ, ትምህርቲ
🩴	flip, ሳንዱቕ, ቶንግ, ቶንግ ሳንዱቕ, ቶንግስ, ዞሪ, ገማግም ባሕሪ, ጫማ, ፍሎፕ
👞	ምዕዳግ, ርግጽ, ሰብኣይ, ቡናዊ, ናይ ሰብ, ናይ ሰብኣይ ጫማ, እግሪ, ክዳውንቲ, ጫማ
👟	ምጉያይ, ርግጽ, ስኒከር, ቅልጡፍ, ቴኒስ ዝበሃል ውድድር, ናይ ጉያ ጫማ, ኣትሌቲክስ, ክዳውንቲ, ዕዳጋ, ጫማ
🥾	ምጉዓዝ ብእግሪ, ቡናዊ, ቦርሳ ድሕሪት, ቦት, ናይ እግሪ ጉዕዞ, ኣብ ደገ, ካምፒንግ, ጫማ
🥿	ምቹእ, ስሊፐር, ስሊፕ-ኦን, ባሌ, ጫማ, ጸፍሒ ጫማ, ፍላት
👠	ልዑል ሸኾና ዘለዎ, ልዑል ሸኾና ዘለዎ ጫማ, ሰበይቲ, ስቲለቶ, ሸኾና, ሸኾናታት, ኣከዳድና, ክዳውንቲ, ዕዳጋ, ጫማ, ፋሽን
👡	ሰበይቲ, ሳንዱቕ, ናይ ሰበይቲ ሳንዱቕ, ክዳውንቲ, ጓል, ጫማ
🩰	ሳዕስዒት, ባሌ, ጫማ ባሌ, ጫማታት
👢	ሰበይቲ, ቦት, ናይ ጓል ኣንስተይቲ ቦቲ, ኣከዳድና, ክዳውንቲ, ዕዳጋ, ጓል ኣንስተይቲ, ጫማ
🪮	መርዓዊ, ምልዓል, ቆርበት ቆርበት, ኣፍሮ, ጸጉሪ, ጸጉሪ መሰንተር
👑	ማእከላይ ዘመን, ስድራቤት, ንጉሳዊ, ንጉሳዊ ንጉሳውያን, ንጉስ, ንግስቲ, ክዳውንቲ, ዓወት, ዘውዲ
👒	ሰበይቲ, ቆቢዕ, ቆቢዕ ጓል ኣንስተይቲ, ክዳውንቲ, ውድብ, ጀርዲን, ጓል ኣንስተይቲ
🎩	ላዕለዋይ ቆቢዕ, ላዕሊ, ማጂክ, ቆቢዕ, ክዳውንቲ, ወግዓዊ, ፋንሳዊ
🎓️	ምሁር, ምረቓ, ቆቢዕ, ትምህርቲ, ናይ ምረቓ ቆቢዕ, ክዳውንቲ, ጽምብል
🧢	ሕሳብ ዘለዎ ካፕ, ሕሳብ ዝሓትት, ቆቢዕ, ቤዝቦል, ተጠውዩ, ኣቦይ
🪖	ሰራዊት, ቁራዕ ርእሲ, ተዋጋኢ, ኲናት, ወተሃደራዊ, ወተሃደራዊ መክላኸሊ ርእሲ, ወተሃደር
⛑️	ሓገዝ, መስቀል, ምድሓን ህይወት, ሰራሕተኛ, ቁራዕ ርእሲ, ቁራዕ ርእሲ ሰራሕተኛ ህይወት ኣድሕን, ቆቢዕ, ገጽ
📿	ሃይማኖት, መንጠልጠሊ ኣንሶላ, ምልክት ምልክት, ናይ ጸሎት ምልክት, ክዳውንቲ, ጸሎት
💄	ልፕስቲክ, ልፕስቲክ ልፕስቲክ, መመላኽዒታት, ዕለት, ዝተሰረሐ
💍	ሕጸ, መርዓ, ቀለቤት, ብልጭ ዝብል, ተሓጽዩ, ተመርዕዩ, ንብሩህ, ኣልማዝ, ፍቕራዊ ርክብ
💎	ሕጸ, መርዓ, ኣልማዝ, እምኒ, ዕንቊ, ዕንቊ እምኒ, ገንዘብ, ፍቕራዊ ርክብ
🔇	ስቕ ኢሉ, ተዛራባይ, ድምጺ, ድምጺ ኣልቦ, ድምጺ ኣልቦ ዝኾነ, ድምጺ ኣልቦ ዝኾነ ስፒከር
🔈️	ልስሉስ, ስፒከር ትሑት ድምጺ, ተዛራባይ, ትሑት, ትሕዝቶ, ድምጺ
🔉	ማእከላይ, ስፒከር ማእከላይ ድምጺ, ተዛራባይ, ትሕዝቶ, ድምጺ
🔊	ልዑል, ሙዚቃ, ስፒከር ልዑል ድምጺ, ተዛራባይ, ትሕዝቶ, ዓው ኢሉ, ድምጺ
📢	ህዝባዊ, መጉልሒ ድምጺ, ርክብ, ኣድራሻ, ዓው ኢሉ, ድምጺ
📣	ሜጋፎን, ዕልልታ, ድምጺ
📯	ቀርኒ, ቀርኒ ፖስታ, ናይ ፖስታ, ፖስት
🔔	ምብታኽ, ቤተ ክርስቲያን, ደወል, ድምጺ
🔕	ስላሽ, ስቕ ኢሉ, ኣይኮነን, ኣይፋልን, ክልኩል እዩ, ደወል, ደወል ምስ ስላሽ, ድምጺ, ድምጺ ኣልቦ
🎼	መተሓሳሰቢ, ሙዚቃ, ሙዚቃዊ, ሙዚቃዊ ስኮር, ነጥቢ
🎵	መተሓሳሰቢ, ሙዚቃ, ሙዚቃዊ, ሙዚቃዊ ኖታ, ድምጺ
🎶	መተሓሳሰቢ, መዘኻኸሪታት, ሙዚቃ, ሙዚቃዊ, ሙዚቃዊ ኖታታት, ድምጺ
🎙️	ሙዚቃ, ማይክ, ማይክሮፎን, ስቱድዮ, ናይ ስቱድዮ ማይክሮፎን
🎚️	ሙዚቃ, ስላይደር, ደረጃ, ደረጃ ስላይደር
🎛️	መቆጻጸሪታት, ሙዚቃ, ቁጽጽር, ናይ ምቁጽጻር መቆጻጸሪታት
🎤	ሙዚቃ, ማይክ, ማይክሮፎን, ካራኦኬ, ደርፍ, ድምጺ
🎧️	ናይ ርእሲ ስልኪ, ናይ እዝኒ ምልክት, ድምጺ
📻️	መዘናግዒ, ራድዮ, ሬድዮ, ቪዲዮ, ትብት
🎷	መሳርሒ ሙዚቃ, ሙዚቃ, ሳክስ, ሳክስፎን
🪗	መሳርሒ ሙዚቃ, ሙዚቃ, ምጭብባጥ, ሳንዱቕ, ስክዊዝቦክስ, ኣኮርድዮን, ኮንሰርቲና
🎸	መሳርሒ ሙዚቃ, ሙዚቃ, ስትራት, ጊታር
🎹	መሳርሒ ሙዚቃ, ሙዚቃ, ሙዚቃዊ, ሙዚቃዊ ቁልፊ ሰሌዳ, ቁልፊ ሰሌዳ, ፒያኖ
🎺	መለኸት, መሳርሒ ሙዚቃ, ሙዚቃ
🎻	መሳርሒ ሙዚቃ, ሙዚቃ, ክራር
🪕	ሙዚቃ, ስርርዕ ዘለዎ, ባንጆ
🥁	ሙዚቃ, በትሪ ከበሮ, ከበሮ
🪘	መሳርሒ ሙዚቃ, ምህራም, ስኒት, ነዊሕ, ነዊሕ ከበሮ, ከበሮ, ኮንጋ
🪇	መሳርሒ ሙዚቃ, ሙዚቃ, ማራካስ, ምውጥዋጥ, ራታል, ሳዕስዒት, ሸከር, ቻ, ውድብ, ድምጺ ምውቃዕ
🪈	fife, መሳርሒ ሙዚቃ, መቕረጺ, ሙዚቃ, ሰልፊ, ሻምብቆ, ባንድ, ንፋስ ዕንጨይቲ, ኦርኬስትራ, ዋጣ, ፍላውቲስት, ፒኮሎ
🪉	መሳርሒ ሙዚቃ, ሙዚቃ, በገና, ኦርኬስትራ, ኩፒድ, ፍቕሪ
📱	ሞባይል, ሞባይል ቴሌፎን, ርክብ, ስልኪ, ቴሌፎን ስልኪ, ዋህዮ
📲	ምህናጽ, ምቕባል, ሞባይል, ሞባይል ምስ ፍላጻ, ርክብ, ስልኪ, ቴሌፎን ስልኪ, ዋህዮ, ጻውዒት, ፍላጻ
☎️	ስልኪ, ተለፎን
📞	ርክብ, ስልኪ, ቮይፕ, ተቐባሊ, ተቐባሊ ቴሌፎን, ቴሌፎን
📟️	ርክብ, ፔጀር
📠	ማሽን, ርክብ, ፋክስ, ፋክስ ማሽን
🔋	ባትሪ
🪫	ሓይሊ, ማይ ዝፈሰሰ, ባትሪ, ትሑት, ትሑት ባትሪ ዘለዎ, ኤሌክትሮኒካዊ, ጸዓት
🔌	ሓይሊ ኤሌክትሪክ, ምስኳዕ, ናይ ኤሌክትሪክ ፕላግ, ኤሌክትሪክ
💻️	ላፕቶፕ, ቤት ጽሕፈት, ኮምፒተር, ውልቃዊ, ፕሲ
🖥️	ምቁጽጻር, ናይ ዴስክቶፕ ኮምፒተር, ኮምፒተር, ዴስክቶፕ
🖨️	ሓታሚት, ኮምፕዩተር
⌨️	ቁልፊ ሰሌዳ, ኮምፒተር
🖱️	ማውስ, ናይ ኮምፒተር ማውስ, ኮምፒተር
🖲️	ትራክቦል, ትራክቦል ዝበሃል ጸወታ, ኮምፒተር
💽	ሚኒዲስክ, ብርሃናዊ, ናይ ኮምፒተር ዲስክ, ኮምፒተር, ዲስክ
💾	ኮምፒተር, ዲስክ, ፍሎፒ, ፍሎፒ ዲስክ
💿️	ሲዲ, ብሉ-ራይ, ብርሃናዊ, ኦፕቲካል ዲስክ, ኮምፒተር, ዲስክ, ዲቪዲ
📀	ሲ ዲ, ብሉ-ራይ, ብርሃናዊ, ኮምፒተር, ዲስክ, ዲቪዲ
🧮	ስሌት, አባከስ, ኣባኩስ, ካልኩሌተር
🎥	ሆሊዉድ, ሲነማ, ቅዳሕ, ቦሊዉድ, ካሜራ, ፊልም, ፊልም ካሜራ
🎞️	ሲነማ, ፊልሚ, ፊልም, ፊልም ፍሬማት, ፍሬማት
📽️	ሲነማ, ቪዲዮ, ፊልም, ፊልም ፕሮጀክተር, ፕሮጀክተር
🎬️	ቦርድ, ተግባር, ክላፐር ቦርድ, ጣቕዒት, ፊልሚ
📺️	ቪዲዮ, ተለቪዥን, ቲቪ
📷️	መገሻ, ሴልፊ, ስናፕ, ስእሊ, ቪዲዮ, ትብት, ካሜራ
📸	ቪዲዮ, ካሜራ, ካሜራ ምስ ፍላሽ, ፍላሽ
📹️	ቪዲዮ, ቪድዮ ካሜራ, ትብት, ካሜራ, ካምኮርደር
📼	ቤት ትምህርቲ, ቪሲአር, ቪቼስ, ቪድዮ, ቪድዮ ካሴት, ቴፕ, ኣረጊት
🔍	መሳርሒ, መጉልሒ ብርጭቆ ንጸጋም ተገልቢጡ, ምዕባይ, ምድላይ, ሳይንስ, ቤተ ፈተነ, ብርጭቆ, ተገልቢጡ, ንጸጋም ዘመልክት, ጸጋም
🔎	ልክዕ እዩ, መሳርሒ, መጉልሒ ብርጭቆ ንየማን ተገልቢጡ, ምዕባይ, ምድላይ, ርክብ, ሳይንስ, ቤተ ፈተነ, ብርጭቆ, ተገልቢጡ, ንየማን ዘመልክት
🕯️	ሽምዓ, ብርሃን
💡	ሓሳብ, ብርሃን, ኣምፑል, ኣምፑል መብራህቲ, ኤሌክትሪክ, ኮሚክ
🔦	መሳርሒ, ሽግ, ብርሃን, ኤሌክትሪክ, ፍላሽ ላምባ
🏮	ቀይሕ, ቀይሕ ወረቐት ፋኑስ, ባር, ቤት ብልዒ, ብርሃን, ወረቐት, ፋኑስ
🪔	ላምባ, ብርሃን, ዘይቲ, ዲያ, ዲያ ላምባ
📔	መጽሓፍ, ምጽሓፍ, ስልማት, ሽፋን, ቤት ትምህርቲ, ትምህርቲ, ዝተሰለመ, ደፍተር, ደፍተር ምስ ስልማት ሽፋን
📕	መጽሓፍ, ተዓጽዩ, ትምህርቲ, ዕጹው መጽሓፍ
📖	ልብ-ወለድ, መጽሓፍ, ምንባብ, ቤተ መጻሕፍቲ, ትምህርቲ, ክፉት, ክፉት መጽሓፍ, ፍልጠት, ፍንጣጣ
📗	መጽሓፍ, ምንባብ, ቀጠልያ, ቀጠልያ መጽሓፍ, ቤተ መጻሕፍቲ, ትምህርቲ, ፍንጣጣ
📘	መጽሓፍ, ምንባብ, ሰማያዊ, ሰማያዊ መጽሓፍ, ቤተ መጻሕፍቲ, ትምህርቲ, ፍንጣጣ
📙	መጽሓፍ, ምንባብ, ቤተ መጻሕፍቲ, ትምህርቲ, ኣራንሺ, ኣራንሺ መጽሓፍ, ፍንጣጣ
📚️	መጻሕፍቲ, መጽሓፍ, መጽሓፍቲ
📓	ደፍተር
📒	መዝገብ, ደፍተር
📃	ሰነድ, ቁርጽራጽ, ወረቐት, ገጽ, ገጽ ምስ ቁርጽራጽ
📜	ስክሮል ምግባር, ወረቐት
📄	ሰነድ, ንላዕሊ, ወረቐት, ገጹ ዝገጥም, ገጽ, ገጽ ንላዕሊ ገጹ ዝጥምት
📰	ርክብ, ወረቐት, ዜና, ጋዜጣ
🗞	ተጠቕሊሉ, ተጠቕሊሉ-ዝተጠቕለለ, ወረቐት, ዜና, ዝተጠቕለለ ጋዜጣ, ጋዜጣ
📑	ምልክት, ትቦታት, ዕልባት ምልክት, ዕልባት ትቦታት
🔖	ምልክት ምግባር, ዕልባት ምልክት, ዕልባት ምልክት ምግባር
🏷️	መፍለዪ, ምልጣፍ, ስያመ
💰️	ሃብታም, ሚልዮን, ምኽፋል, ቢልዮን, ባንክ, ቦርሳ, ናይ ገንዘብ ቦርሳ, ወርቂ, ወጻኢታት, ውርርድ, ዓወት, ዝተኸፍለ, ድስቲ, ዶላር, ገንዘብ, ጥረ ገንዘብ
🪙	ሃብታም, ሃፍቲ, ሰልዲ, ሳንቲም, ብረት, ብሩር, ወርቂ, ዩሮ, ዶላር, ገንዘብ
💴	ሕሳብ, መተሓሳሰቢ, ባንክ, ባጤራ, ኖት ባንክ, የን, የን ኖት ባንክ, ገንዘብ
💵	ሕሳብ, መዝገብ, ባንክ, ባጤራ, ናይ ዶላር ኖት, ኖት ባንክ, ዶላር, ገንዘብ
💶	100, ሓፍታም, ሕሳብ, መተሓሳሰቢ, ባንክ, ባጤራ, ናይ ዩሮ ኖት, ኖት ባንክ, ዩሮ, ገንዘብ
💷	ሕሳብ, መተሓሳሰቢ, ቢልዮን, ባንክ, ባጤራ, ኖት ባንክ, ገንዘብ, ጥረ ገንዘብ, ፓውንድ, ፓውንድ ኖት
💸	ሕሳብ, መተሓሳሰቢ, ሚልዮን, ቢልዮን, ባንክ, ኖት ባንክ, ክንፊ, ክፍሊት, ዶላር, ገንዘብ, ገንዘብ ምስ ክንፊ, ጥረ ገንዘብ, ጽንጽያ
💳️	ባንክ, ናይ ልቓሕ ካርድ, ካርድ, ክሬዲት, ክሲ, ክፈል, ገንዘብ, ጥረ ገንዘብ
🧾	መርትዖ, መርትዖታት, ምሕላው መዝገብ, ቅብሊት, ኣካውንቲንግ, ፋክቱር
💹	ምልዓል, ሰንጠረዥ, ባንክ, ባጤራ, ትረንድ, ቻርት ምስ የን እናወሰኸ ይኸይድ, ንላዕሊ, እናወሰኸ ዝኸይድ ዘሎ, ዕብየት, ዕዳጋ, የን, ገንዘብ, ግራፍ
✉️	መዐሸጊ, ኢ-መይል, ኢመይል, ደብዳበ, ፖስታ
📧	ኢ-መይል, ኢመይል, ደብዳቤ, ፖስታ ምልኣኽ
📨	ምቕባል, ምብጻሕ, ተላኢኹ, ኢ-መይል, ኢመይል, ዝኣቱ, ዝኣቱ ፖስታ, ደብዳቤ, ፖስታ
📩	ርክብ, ስደድ, ተላኢኹ, ንታሕቲ, ኢ-መይል, ኢመይል, ዝወጽእ, ደብዳቤ, ፍላጻ, ፖስታ, ፖስታ ምስ ፍላጻ
📤️	ልኢኹ, ሳንዱቕ, ሸሓነ, ኢመይል, ኣውትቦክስ, ኣውትቦክስ ትሬይ, ደብዳቤ, ፖስታ
📥️	ምቕባል, ሳንዱቕ, ሳጹን, ባዶ, ናይ ኢንቦክስ ትሬይ, ኢመይል, ኢንቦክስ, ደብዳቤ, ፖስታ
📦️	ምልኣኽ, ምብጻሕ, ርክብ, ሳንዱቕ, ዕሹግ, ጥቕላል, ፓርሰል
📫️	ርክብ, ሳጹን ፖስታ, ባንዴራ, ተሰአ, ተዓጽዩ, ዕጹው ሳጹን ፖስታ ምስ ልዕል ዝበለ ባንዴራ, ፖስታ
📪️	ሳጹን ፖስታ, ባንዴራ, ተዓጽዩ, ኣውሪዱ, ዕጹው ሳጹን ፖስታ ምስ ዝወረደ ባንዴራ, ፖስታ
📬️	ልዕል ዝበለ ባንዴራ ዘለዎ ሳጹን ፖስታ ክፈት, ሳጹን ፖስታ, ባንዴራ, ተሰአ, ክፉት, ፖስታ
📭️	ሳጹን ፖስታ, ሳጹን ፖስታ ምስ ዝወረደ ባንዴራ ክፈት, ባንዴራ, ኣውሪዱ, ክፉት, ፖስታ
📮	ሳጹን ፖስታ, ፖስታ
🗳️	ሳንዱቕ, ሳንዱቕ ድምጺ ምስ ድምጺ ምሃብ, ናይ ድምጺ ወረቐት
✏️	ርሳስ
✒️	ቢሮ, ኒብ, ጸሊም, ጸሊም ኒብ
🖋️	ቢሮ, ፈልፋሊ ማይ, ፈልፋሊ ብርዒ
🖊️	ቢሮ, ብርዒ
🖌️	ስእሊ, ብራሽ ቀለም, ናይ ቀለም ብራሽ
🖍️	ክራዮን
📝	መዘክር, መዘኻኸሪታት, ሚድያ, ርክብ, እርሳስ
💼	መትሓዚ ቦርሳ, ቤት-ፅሕፈት, ቦርሳ
📁	ማህደር, ፋይል, ፋይል ማህደር
📂	ማህደር, ክፈት, ፋይል, ፋይል ፎልደር ክፈት
🗂️	መከፋፈልቲ, ኢንዴክስ, ካርድ, ካርድ ኢንዴክስ መከፋፈልቲ
📅	ዓውደ ኣዋርሕ, ዕለት
📆	ምቕዳድ, ምቕዳድ ካላንደር, ዓውደ ኣዋርሕ
🗒️	መተሓሳሰቢ, መዘኻኸሪ ጽሑፍ, ስፓይራል, ስፓይራል ኖትፓድ, ፓድ
🗓️	ስፓይራል, ስፓይራል ካላንደር, ዓውደ ኣዋርሕ, ፓድ
📇	ሮሎዴክስ, ቤት ትምህርቲ, ኢንዴክስ, ኣረጊት, ካርድ, ካርድ ኢንዴክስ
📈	ልክዕ እዩ, ሰንጠረዥ, ትረንድ, ቻርት እናወሰኸ ይኸይድ, ንላዕሊ, እናወሰኸ ዝኸይድ ዘሎ, ዕብየት, ዳታ, ግራፍ
📉	ሰንጠረዥ, ሰንጠረዥ እናነከየ ይኸይድ, ንታሕቲ, ኣሉታዊ, ኣንፈት, እናነከየ ዝኸይድ ዘሎ, ዳታ, ግራፍ
📊	ሰንጠረዥ, ባር, ባር ቻርት, ዳታ, ግራፍ
📋️	መዘኻኸሪታት, ምግባር, ሰሌዳ ቅንጣብ, ቅንጥብጣብ ሰሌዳ, ዝርዝር
